run,C,Unnamed: 0,algorithm,alpha,bootstrap,cache_size,coef0,copy_X,criterion,degree,epsilon,fit_intercept,gamma,kernel,l1_ratio,leaf_size,max_depth,max_features,max_iter,max_leaf_nodes,mean_absolute_error,mean_squared_error,median_absolute_error,metric,metric_params,min_impurity_decrease,min_impurity_split,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,n_neighbors,normalize,oob_score,p,positive,precompute,presort,r2_score,random_state,selection,shrinking,splitter,tol,verbose,warm_start,weights
9f22efee,,17-AAG,,,,,,,mse,,,,,,,,2.0,log2,,,0.14240523142927666,0.032345007946506146,0.1200260447255454,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.21634508557455898,,,,best,,,,
9f22efee,,Crizotinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.1513848715785007,0.03761217502616181,0.12497957910297583,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.1321058392458604,,,,best,,,,
9f22efee,,Dovitinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.15609056104665828,0.03677677458867745,0.1292872416969545,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.15286537356053875,,,,best,,,,
9f22efee,,Irinotecan,,,,,,,mse,,,,,,,,4.0,log2,,,0.13597905148142295,0.03405319589118835,0.09651673877464567,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.19561644469524356,,,,best,,,,
9f22efee,,L-685458,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.11057122539683886,0.02545729325110421,0.07280139580230625,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.1525643158770683,,,,best,,,,
9f22efee,,Lapatinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.1483287221595489,0.04593766524456947,0.11261004603722037,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.09186308635831007,,,,best,,,,
9f22efee,,Nilotinib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.1315925785351425,0.031059519721751513,0.10463413027741718,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.03319993624159956,,,,best,,,,
9f22efee,,Nutlin-3,,,,,,,mae,,,,,,,,2.0,log2,,,0.07822861620946198,0.014429418025474797,0.04875206847346216,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2957920198793953,,,,best,,,,
9f22efee,,PD-0325901,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.2287010247412747,0.07693910562119616,0.20393083599137046,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.024272012346365224,,,,best,,,,
9f22efee,,PD-0332991,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.14140665852093284,0.0327063482294305,0.1331242404868171,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.14557390116334168,,,,best,,,,
9f22efee,,PHA-665752,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.12916508517105954,0.029741509337247587,0.10051886314695108,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.10120555930104393,,,,best,,,,
9f22efee,,PLX-4720,,,,,,,mae,,,,,,,,2.0,log2,,,0.09177334091767787,0.02548959670039321,0.046153975143501516,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2322002371600107,,,,best,,,,
9f22efee,,Paclitaxel,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.11704575691862405,0.02646709636156461,0.07843911681410952,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.11018362817894524,,,,best,,,,
9f22efee,,Panobinostat,,,,,,,mae,,,,,,,,4.0,log2,,,0.025623102417371202,0.00189878737654992,0.013960459913082812,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.17808072924148965,,,,best,,,,
9f22efee,,RAF265,,,,,,,mse,,,,,,,,2.0,log2,,,0.18747095263971134,0.051792900173836864,0.16752066277122613,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.06084892904835115,,,,best,,,,
9f22efee,,Saracatinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.17969684402571234,0.05239649133907745,0.15873169678295812,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.05562545945824926,,,,best,,,,
9f22efee,,Selumetinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.2046641240991036,0.0656139677631158,0.19274115204609887,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.16311634994925894,,,,best,,,,
9f22efee,,Sorafenib,,,,,,,mse,,,,,,,,2.0,log2,,,0.09104501929948224,0.0199282501258784,0.06525649342187234,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.050344903316960836,,,,best,,,,
9f22efee,,TAE684,,,,,,,mae,,,,,,,,4.0,auto,,,0.20676670828914734,0.06238357392748456,0.19313713603796973,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.0038726873255885423,,,,best,,,,
9f22efee,,Topotecan,,,,,,,mse,,,,,,,,4.0,log2,,,0.1909434356522276,0.059620588248355574,0.17961345417757146,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.19815158835086533,,,,best,,,,
e0b02b62,,17-AAG,,,True,,,,mse,,,,,,,,2.0,log2,,,0.2619679704200321,0.095565487914034,0.2715139034511872,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,0.0005144572517497004,,,,,,0,False,
e0b02b62,,Crizotinib,,,True,,,,mse,,,,,,,,2.0,auto,,,0.1474920825296457,0.03847066977311577,0.12891290016988086,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.004592735146786375,,,,,,0,False,
e0b02b62,,Erlotinib,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.15213304366590238,0.043264455751308314,0.13330218976303593,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.04281056584215448,,,,,,0,False,
e0b02b62,,Lapatinib,,,True,,,,mse,,,,,,,,4.0,log2,,,0.15512492093442873,0.042382029240383236,0.1375988330160796,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.009298283243355687,,,,,,0,False,
e0b02b62,,Nilotinib,,,True,,,,mse,,,,,,,,2.0,log2,,,0.10918416424049272,0.022841691201538655,0.09782392739164104,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.012085081728111069,,,,,,0,False,
e0b02b62,,Nutlin-3,,,True,,,,mse,,,,,,,,3.0,sqrt,,,0.12533834345976866,0.02634451038524557,0.10325547042852506,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,-0.005769248796530846,,,,,,0,False,
e0b02b62,,PD-0325901,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.22961322725789995,0.0757802787191973,0.2151958596795372,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,-0.0003258181773075908,,,,,,0,False,
e0b02b62,,PD-0332991,,,True,,,,mse,,,,,,,,2.0,auto,,,0.1621933105848504,0.039202340868104674,0.15292687156116933,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.010073380489579398,,,,,,0,False,
e0b02b62,,PHA-665752,,,True,,,,mse,,,,,,,,2.0,auto,,,0.10834030608487336,0.019687207137401068,0.09330819623686233,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,0.0010343934389097642,,,,,,0,False,
e0b02b62,,PLX-4720,,,True,,,,mse,,,,,,,,4.0,sqrt,,,0.12421523452919045,0.029450402871176787,0.1068763295784894,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,-0.017075395246129332,,,,,,0,False,
e0b02b62,,Paclitaxel,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.2438545046101043,0.08406034344743961,0.23303474940366,,,0.0,,1.0,2.0,0.0,150.0,,,,False,,,,,-0.004225149312898857,,,,,,0,False,
e0b02b62,,Saracatinib,,,True,,,,mse,,,,,,,,6.0,log2,,,0.1691317679096158,0.041355448642727034,0.17113824878262124,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,0.004185578055627914,,,,,,0,False,
e0b02b62,,Selumetinib,,,True,,,,mse,,,,,,,,5.0,log2,,,0.1878825946759892,0.05409046932129548,0.1868916564141688,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.011095778724837356,,,,,,0,False,
e0b02b62,,Sorafenib,,,True,,,,mse,,,,,,,,2.0,auto,,,0.13798939984553912,0.03254423326624143,0.11389974211533788,,,0.0,,1.0,2.0,0.0,50.0,,,,False,,,,,-0.014770069807018338,,,,,,0,False,
e0b02b62,,TAE684,,,True,,,,mse,,,,,,,,2.0,sqrt,,,0.2110871070266408,0.06454622714079175,0.19500462632979185,,,0.0,,1.0,2.0,0.0,100.0,,,,False,,,,,-0.00370664906943996,,,,,,0,False,
d4d7d12e,,Afatinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.11651156310689037,0.025436871813787117,0.043633781449778974,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.12637915979670666,,,,best,,,,
d4d7d12e,,BMS-708163,,,,,,,mse,,,,,,,,4.0,log2,,,0.08138199599268107,0.012776828078202114,0.057146480278373865,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.03508300087636185,,,,best,,,,
d4d7d12e,,CEP-701,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.1875112484066827,0.05651976912498219,0.14856831955094602,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.025358836871989032,,,,best,,,,
d4d7d12e,,Crizotinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.08186627030295805,0.019280327701792638,0.06719442082412991,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.3831305571590728,,,,best,,,,
d4d7d12e,,GW-843682X,,,,,,,mse,,,,,,,,2.0,log2,,,0.3048766022448814,0.12168813253017108,0.3292890557366259,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.08794981474039587,,,,best,,,,
d4d7d12e,,Gefitinib,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.07402160963538243,0.015072201760115459,0.0293743678942721,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.18516719145777166,,,,best,,,,
d4d7d12e,,Imatinib,,,,,,,mse,,,,,,,,38.0,sqrt,,,0.055550493358815935,0.008906237869659262,0.02500736873780784,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-1.333205666303004,,,,best,,,,
d4d7d12e,,JNK Inhibitor VIII,,,,,,,mse,,,,,,,,2.0,log2,,,0.05540030093717474,0.0060693340239105905,0.0418373851909948,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.01853285673206495,,,,best,,,,
d4d7d12e,,JW-7-52-1,,,,,,,mse,,,,,,,,2.0,log2,,,0.23609988381388886,0.08364496824203807,0.23647262252713144,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.08852241640315794,,,,best,,,,
d4d7d12e,,Lapatinib,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.07728221919531872,0.017271730992118286,0.05013703926853952,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.1362968236598847,,,,best,,,,
d4d7d12e,,Linsitinib,,,,,,,mse,,,,,,,,4.0,log2,,,0.13720108588341368,0.02954976035829055,0.12945022385598398,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.01570321018728471,,,,best,,,,
d4d7d12e,,Methotrexate,,,,,,,mse,,,,,,,,4.0,auto,,,0.16481121177555666,0.05314855174081106,0.10730652317283934,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.11457558496319432,,,,best,,,,
d4d7d12e,,Midostaurin,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.16432684548991489,0.042960615954072905,0.13857830152552655,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.10411936348450657,,,,best,,,,
d4d7d12e,,NSC-87877,,,,,,,mse,,,,,,,,4.0,log2,,,0.05925131799832989,0.0108667673003199,0.04974436226376214,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.023759724333090704,,,,best,,,,
d4d7d12e,,Nutlin-3,,,,,,,mse,,,,,,,,4.0,sqrt,,,0.14640565628364074,0.04067652872955325,0.08927164009754539,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.3928011879072912,,,,best,,,,
d4d7d12e,,PAC-1,,,,,,,mae,,,,,,,,2.0,log2,,,0.13687942291200808,0.03393716680206243,0.06976836969819075,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.12457732033511038,,,,best,,,,
d4d7d12e,,PF-562271,,,,,,,mse,,,,,,,,4.0,log2,,,0.10697753311742852,0.017463421703508425,0.0939797901560388,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.1652028618967123,,,,best,,,,
d4d7d12e,,Paclitaxel,,,,,,,mse,,,,,,,,2.0,log2,,,0.28326238947675697,0.11092092580393936,0.29228059085057245,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.12939883341459568,,,,best,,,,
d4d7d12e,,QS-11,,,,,,,mae,,,,,,,,2.0,log2,,,0.16719869007656865,0.046940409062262815,0.139647841319324,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.14701418632338248,,,,best,,,,
d4d7d12e,,TAE684,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.2142201236623156,0.07474528992103696,0.19628663268407295,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.1625710358771657,,,,best,,,,
169c2da2,,17-AAG,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.2078130096088416,0.06301923619070668,0.20065648221796245,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2516588955897032,,,,best,,,,
169c2da2,,AZD6482,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.12626459165405818,0.025384783004189518,0.10836957344428456,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.3504905714240077,,,,best,,,,
169c2da2,,Afatinib,,,,,,,mae,,,,,,,,4.0,sqrt,,,0.12239516190911172,0.046372339588310135,0.05877599603170702,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.6540536311222811,,,,best,,,,
169c2da2,,Bleomycin,,,,,,,mse,,,,,,,,2.0,log2,,,0.2344064646614216,0.07474513804291535,0.2278537123555746,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.1291472885336875,,,,best,,,,
169c2da2,,Bosutinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.1526086159935845,0.03813119736864295,0.1405534604399295,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.618977588210295,,,,best,,,,
169c2da2,,Dasatinib,,,,,,,mae,,,,,,,,4.0,log2,,,0.2025902996850044,0.08348570709401344,0.14695913400992927,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.1584881717642126,,,,best,,,,
169c2da2,,Doxorubicin,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.18165633723523386,0.05766623980357165,0.1316593431808442,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.21626611229649084,,,,best,,,,
169c2da2,,Entinostat,,,,,,,mse,,,,,,,,2.0,log2,,,0.19051827513330666,0.053900631057737534,0.17450289254207862,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2301050738674121,,,,best,,,,
169c2da2,,Erlotinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.15833346466077647,0.04251351978121675,0.12684671501853148,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2811706663028149,,,,best,,,,
169c2da2,,Navitoclax,,,,,,,mse,,,,,,,,2.0,auto,,,0.2024379539740926,0.06285226609352397,0.1584207653765632,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2530702431343188,,,,best,,,,
169c2da2,,Obatoclax,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.09544852355413813,0.023725503560767105,0.0587667158396129,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.04268377988106531,,,,best,,,,
169c2da2,,PLX-4720,,,,,,,mae,,,,,,,,2.0,auto,,,0.10261483496719316,0.021327915294677487,0.07295385580932136,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.26147630542675315,,,,best,,,,
169c2da2,,Pazopanib,,,,,,,mse,,,,,,,,4.0,auto,,,0.15218297332633565,0.044865170257938604,0.11830643593516599,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.09321249776676788,,,,best,,,,
169c2da2,,Selumetinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.17357046818941496,0.044078338747615305,0.15257581924828795,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.3055562074613982,,,,best,,,,
169c2da2,,Serdemetan,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.1399339857505795,0.02982487719946149,0.1186182412225677,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.0629057390710086,,,,best,,,,
169c2da2,,Sorafenib,,,,,,,mse,,,,,,,,2.0,log2,,,0.1875905087827641,0.054802710649052656,0.16228149456460647,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2646331677022983,,,,best,,,,
169c2da2,,TGX-221,,,,,,,mse,,,,,,,,2.0,auto,,,0.1159377440262579,0.021598269752812538,0.07979582173647773,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.2492764764477463,,,,best,,,,
169c2da2,,Temsirolimus,,,,,,,mse,,,,,,,,2.0,log2,,,0.16181648006926036,0.04095295853059367,0.13909115047652892,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.03550251730063958,,,,best,,,,
169c2da2,,VX-680,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.2345715876653213,0.09564043969406684,0.1529655313641065,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.18115453604925855,,,,best,,,,
169c2da2,,Vorinostat,,,,,,,mse,,,,,,,,2.0,auto,,,0.13567289406790028,0.03168388720464574,0.09918377998384452,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.3247518668310777,,,,best,,,,
af6e2b75,,17-AAG,,,,,,,mse,,,,,,,,2.0,auto,,,0.19231326565416196,0.05643789535647226,0.16429672445876053,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.42993263524656056,,,,best,,,,
af6e2b75,,Crizotinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.1282925627346275,0.029140973002588583,0.09989766956134667,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.06134762968676333,,,,best,,,,
af6e2b75,,Erlotinib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.12032511581662735,0.0293918937182482,0.09023024297574184,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.203173617571464,,,,best,,,,
af6e2b75,,Lapatinib,,,,,,,mae,,,,,,,,6.0,sqrt,,,0.13734258059439208,0.04783822187173188,0.07619900570554859,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.12714521964455838,,,,best,,,,
af6e2b75,,Nilotinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.10104145165931874,0.02516303406393781,0.04576836412334975,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.12024334798501735,,,,best,,,,
af6e2b75,,Nutlin-3,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.11993846586450302,0.02691673265074988,0.07747559757345374,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.12212835497424868,,,,best,,,,
af6e2b75,,PD-0325901,,,,,,,mae,,,,,,,,6.0,auto,,,0.18270021576642426,0.056753994134561725,0.147417948636069,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.16282487721767602,,,,best,,,,
af6e2b75,,PD-0332991,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.15128231430476485,0.03363762465690448,0.15278485182041554,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.14701429553284084,,,,best,,,,
af6e2b75,,PHA-665752,,,,,,,mae,,,,,,,,2.0,log2,,,0.08873642404667599,0.01783927156803095,0.07185009453345162,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.07797319871556274,,,,best,,,,
af6e2b75,,PLX-4720,,,,,,,mse,,,,,,,,2.0,auto,,,0.11167673912672796,0.026172157217656103,0.08369665553794797,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.13243913521134532,,,,best,,,,
af6e2b75,,Paclitaxel,,,,,,,mae,,,,,,,,4.0,auto,,,0.1965742089668818,0.0760928781225089,0.12543942935960806,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.16206368697172124,,,,best,,,,
af6e2b75,,Saracatinib,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.16118382431712433,0.04857590751423715,0.1305566267512278,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.037688577922370126,,,,best,,,,
af6e2b75,,Selumetinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.16572264916133467,0.0433743103388531,0.15039191506971353,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.17827878382776585,,,,best,,,,
af6e2b75,,Sorafenib,,,,,,,mse,,,,,,,,2.0,auto,,,0.1237464786926386,0.028414442764972805,0.1049891137403647,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.01669433378250862,,,,best,,,,
af6e2b75,,TAE684,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.20332714825379591,0.06210961834042353,0.19337696858120584,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.0016126975656335365,,,,best,,,,
27e4a12e,,17-AAG,,,,,,,mse,,,,,,,,4.0,log2,,,0.18582157949801567,0.05509823630868601,0.17078427337476546,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.08017705937486698,,,,best,,,,
27e4a12e,,Crizotinib,,,,,,,mae,,,,,,,,2.0,log2,,,0.33345601089082777,0.1493813469993515,0.3407524463914893,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2189661279138764,,,,best,,,,
27e4a12e,,Erlotinib,,,,,,,mse,,,,,,,,2.0,log2,,,0.182901337144252,0.04950878523720497,0.1692666006891333,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.030158997372457863,,,,best,,,,
27e4a12e,,L-685458,,,,,,,mse,,,,,,,,2.0,auto,,,0.09779341658764004,0.02082222907017112,0.07967789780163717,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.004616437055709133,,,,best,,,,
27e4a12e,,Lapatinib,,,,,,,mae,,,,,,,,2.0,auto,,,0.1999021857029897,0.059680796069782736,0.18689923268892,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.03148283772130234,,,,best,,,,
27e4a12e,,Nilotinib,,,,,,,mse,,,,,,,,2.0,auto,,,0.1940666233753664,0.06693572292565672,0.16235173646978168,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.2172208170444938,,,,best,,,,
27e4a12e,,Nutlin-3,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.24252059833603826,0.08073544905926627,0.2518143880554584,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.056297287988170915,,,,best,,,,
27e4a12e,,PLX-4720,,,,,,,mse,,,,,,,,8.0,log2,,,0.1451576227674096,0.0387467655849949,0.1231359202661678,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.23450491643308835,,,,best,,,,
27e4a12e,,Paclitaxel,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.19933146822247305,0.05315887183342425,0.2024183529559232,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.026301391221372983,,,,best,,,,
27e4a12e,,Panobinostat,,,,,,,mae,,,,,,,,6.0,sqrt,,,0.046850367085190116,0.01368251326168222,0.011413051152816434,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.26362277632318604,,,,best,,,,
27e4a12e,,RAF265,,,,,,,mse,,,,,,,,4.0,sqrt,,,0.18121795844074165,0.05407587680645992,0.1578367085729292,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.1436451978937645,,,,best,,,,
27e4a12e,,Saracatinib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.17954619196249533,0.04830520310648959,0.1500866261350209,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.008214873298217906,,,,best,,,,
27e4a12e,,Selumetinib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.2171532988492136,0.06930411848921993,0.21308631635915948,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.08480706680652994,,,,best,,,,
27e4a12e,,Sorafenib,,,,,,,mse,,,,,,,,2.0,log2,,,0.24560337842601954,0.07788901216991014,0.2393515383618416,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.03830411317138638,,,,best,,,,
27e4a12e,,TAE684,,,,,,,mse,,,,,,,,2.0,log2,,,0.2291128761054646,0.07421308615506353,0.20669878101557013,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.01898158680186301,,,,best,,,,
27e4a12e,,Topotecan,,,,,,,mse,,,,,,,,2.0,log2,,,0.1524442796672037,0.037535787022146924,0.13453281849339116,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.023636245093551445,,,,best,,,,
27e4a12e,,Vandetanib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.19037485087078285,0.05405342879456417,0.16151897757733855,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.049085821128757263,,,,best,,,,
a57f979f,,A-443654,,,,,,,mse,,,,,,,,4.0,sqrt,,,0.22473423897400965,0.06948162098492353,0.21013664552115094,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.06928943491401762,,,,best,,,,
a57f979f,,AZD6482,,,,,,,mse,,,,,,,,2.0,log2,,,0.13707840938398752,0.027597748758532124,0.13155285220656687,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.04963328781641585,,,,best,,,,
a57f979f,,BAY 61-3606,,,,,,,mse,,,,,,,,2.0,auto,,,0.20067862854462895,0.058844159988241926,0.19426460648724106,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.11583822067722682,,,,best,,,,
a57f979f,,Bryostatin 1,,,,,,,mse,,,,,,,,2.0,log2,,,0.06961007353464531,0.008222742675593527,0.05809417297728475,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.14975301223832904,,,,best,,,,
a57f979f,,CCT018159,,,,,,,mse,,,,,,,,2.0,log2,,,0.13703636136152586,0.028920044653501575,0.1210825782846884,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.038447082894549116,,,,best,,,,
a57f979f,,CHIR-99021,,,,,,,mse,,,,,,,,2.0,auto,,,0.08947175411777361,0.01945972313109615,0.05710221066898555,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.7232879891478732,,,,best,,,,
a57f979f,,Camptothecin,,,,,,,mse,,,,,,,,2.0,log2,,,0.2377555422903339,0.07809067008051586,0.23912121574305345,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.13053718917208434,,,,best,,,,
a57f979f,,Docetaxel,,,,,,,mae,,,,,,,,4.0,auto,,,0.18692119597910706,0.05527661680420536,0.1590913071170853,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.013755879464008023,,,,best,,,,
a57f979f,,Doxorubicin,,,,,,,mae,,,,,,,,2.0,sqrt,,,0.2273024222696285,0.07819029031727398,0.19626876189613648,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.09633747139873816,,,,best,,,,
a57f979f,,Erlotinib,,,,,,,mse,,,,,,,,2.0,sqrt,,,0.08775071049913555,0.015405155851360163,0.04766167828600458,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,0.07431820796874955,,,,best,,,,
a57f979f,,Lapatinib,,,,,,,mae,,,,,,,,2.0,log2,,,0.10045215833862356,0.03717790077164567,0.04182940928744558,,,0.0,,1.0,2.0,0.0,,,,,,,,,False,-0.39527679382472297,,,,best,,,,
